TARGET_ATTRIBUTE_ID,SOURCE_NAME,ATTRIBUTE_NAME,URL,MULTIPLE,VALUE,predicate_name,test,,,
TARGETATTRIBUTE#4,www.cambuy.com.au,battery,http:///www.cambuy.com.au/91,True,one rechargeable li-ion en-el14a battery,battery_chemistry,li-ion,,
TARGETATTRIBUTE#6,www.cambuy.com.au,batteries,http:///www.cambuy.com.au/103,True,1 x rechargeable li-ion battery lp-e10,battery_type,lp-,,
TARGETATTRIBUTE#6,www.eglobalcentral.co.uk,battery,http:///www.eglobalcentral.co.uk/497,True,"1x en-el15 rechargeable lithium-ion battery pack, 7.0vdc, 1900mah",battery_type,en-,,
TARGETATTRIBUTE#6,www.canon-europe.com,batteries,http:///www.canon-europe.com/150,True,2x size-aa alkaline or ni-mh batteries (alkalines supplied),battery_type,aa,,
TARGETATTRIBUTE#6,www.henrys.com,battery,http:///www.henrys.com/142,True,4 rechargeable en-mh2 nimh or 2 lr6/l40 (aa-size) alkaline or 2 fr6/l91 (aa-size) lithium,battery_type,en-,,
TARGETATTRIBUTE#6,cammarkt.com,battery type,http:///cammarkt.com/35,True,6 x aa batteries|proprietary lithium,battery_type,aa,,
TARGETATTRIBUTE#6,www.ilgs.net,battery type,http:///www.ilgs.net/23,True,aa,battery_type,aa,,
TARGETATTRIBUTE#6,www.price-hunt.com,battery type,http:///www.price-hunt.com/903,True,aa alkaline battery,battery_type,aa,,
TARGETATTRIBUTE#6,www.buzzillions.com,compatible battery,http:///www.buzzillions.com/1804,True,aa batteries,battery_type,aa,,
TARGETATTRIBUTE#6,www.pricedekho.com,supplied battery,http:///www.pricedekho.com/1193,True,li-ion battery (en-el14),battery_type,en-,,
TARGETATTRIBUTE#10,www.shopmania.in,height,http:///www.shopmania.in/1686,False,105 mm,camera_height,,,
TARGETATTRIBUTE#6,www.cambuy.com.au,battery,http:///www.cambuy.com.au/91,True,one rechargeable li-ion en-el14a battery,battery_type,en-,,
TARGETATTRIBUTE#8,www.price-hunt.com,dimensions,http:///www.price-hunt.com/929,True,") x 105.5 (d) mm, 122.5 (w) x 87.3 (h",camera_depth,") x 105.5 (d) mm, 122.5 (w) x 87.3 (h",,
TARGETATTRIBUTE#8,www.walmart.com,product in inches l x w x h,http:///www.walmart.com/744,True,0.7 x 3.1 x 2.1,camera_depth,0.7 x 3.1 x 2.1,,
TARGETATTRIBUTE#8,www.wexphotographic.com,size,http:///www.wexphotographic.com/207,True,100 x 58.5 x 33.3 mm,camera_depth,100 x 58.5 x 33.3 mm,,
TARGETATTRIBUTE#8,www.eglobalcentral.co.uk,dimensions w x h x d,http:///www.eglobalcentral.co.uk/264,True,100 x 59 x 33 mm (3.94 x 2.32 x 1.3â³),camera_depth,100 x 59 x 33 mm (3.94 x 2.32 x 1.3â³),,
TARGETATTRIBUTE#8,www.canon-europe.com,dimensions wxhxd,http:///www.canon-europe.com/92,True,100.2 x 59.0 x 29.0 mm,camera_depth,100.2 x 59.0 x 29.0 mm,,
TARGETATTRIBUTE#8,www.cambuy.com.au,dimensions w x h x d,http:///www.cambuy.com.au/22,True,100.2 x 59.0 x 29.0mm,camera_depth,100.2 x 59.0 x 29.0mm,,
TARGETATTRIBUTE#8,www.mypriceindia.com,dimensions,http:///www.mypriceindia.com/163,True,100.3 (w) x 55.9 (h) x 23.9 (d) mm,camera_depth,100.3 (w) x 55.9 (h) x 23.9 (d) mm,,
TARGETATTRIBUTE#8,www.cambuy.com.au,dimensions wxhxd,http:///www.cambuy.com.au/98,True,103.0 x 60.4 x 40.4 mm,camera_depth,103.0 x 60.4 x 40.4 mm,,
TARGETATTRIBUTE#8,www.henrys.com,dimensions wxhxd,http:///www.henrys.com/64,True,103.0 x 60.4 x 40.4 mm (4.06 x 2.38 x 1.59 in. ),camera_depth,103.0 x 60.4 x 40.4 mm (4.06 x 2.38 x 1.59 in. ),,
TARGETATTRIBUTE#8,www.ilgs.net,dimensions w x d x h,http:///www.ilgs.net/104,True,103.8 x 26.0 x 61.0 mm mm,camera_depth,103.8 x 26.0 x 61.0 mm mm,,
TARGETATTRIBUTE#8,www.shopbot.com.au,dimensions,http:///www.shopbot.com.au/222,True,106 x 62 x 33 mm,camera_depth,106 x 62 x 33 mm,,
TARGETATTRIBUTE#8,www.pricedekho.com,dimensions,http:///www.pricedekho.com/1193,True,125 x 96 x 76.5 mm,camera_depth,125 x 96 x 76.5 mm,,
TARGETATTRIBUTE#8,www.pcconnection.com,physical dimensions,http:///www.pcconnection.com/12399,True,"2.3""h x 3.9""w x 1.1""d",camera_depth,"2.3""h x 3.9""w x 1.1""d",,
TARGETATTRIBUTE#8,www.gosale.com,dimensions,http:///www.gosale.com/953,True,3.8 x 1.8 x 0.9 in,camera_depth,3.8 x 1.8 x 0.9 in,,
TARGETATTRIBUTE#10,www.ilgs.net,height,http:///www.ilgs.net/23,False,8.69 cm,camera_height,,,
TARGETATTRIBUTE#10,www.buzzillions.com,height inches,http:///www.buzzillions.com/1820,False,3.8,camera_height,,,
TARGETATTRIBUTE#10,www.price-hunt.com,dimensions,http:///www.price-hunt.com/929,True,") x 105.5 (d) mm, 122.5 (w) x 87.3 (h",camera_height,") x 105.5 (d) mm, 122.5 (w) x 87.3 (h",,
TARGETATTRIBUTE#10,www.walmart.com,product in inches l x w x h,http:///www.walmart.com/744,True,0.7 x 3.1 x 2.1,camera_height,0.7 x 3.1 x 2.1,,
TARGETATTRIBUTE#10,www.wexphotographic.com,size,http:///www.wexphotographic.com/207,True,100 x 58.5 x 33.3 mm,camera_height,100 x 58.5 x 33.3 mm,,
TARGETATTRIBUTE#10,www.eglobalcentral.co.uk,dimensions w x h x d,http:///www.eglobalcentral.co.uk/264,True,100 x 59 x 33 mm (3.94 x 2.32 x 1.3â³),camera_height,100 x 59 x 33 mm (3.94 x 2.32 x 1.3â³),,
TARGETATTRIBUTE#10,www.canon-europe.com,dimensions wxhxd,http:///www.canon-europe.com/92,True,100.2 x 59.0 x 29.0 mm,camera_height,100.2 x 59.0 x 29.0 mm,,
TARGETATTRIBUTE#10,www.cambuy.com.au,dimensions w x h x d,http:///www.cambuy.com.au/22,True,100.2 x 59.0 x 29.0mm,camera_height,100.2 x 59.0 x 29.0mm,,
TARGETATTRIBUTE#10,www.mypriceindia.com,dimensions,http:///www.mypriceindia.com/163,True,100.3 (w) x 55.9 (h) x 23.9 (d) mm,camera_height,100.3 (w) x 55.9 (h) x 23.9 (d) mm,,
TARGETATTRIBUTE#10,www.cambuy.com.au,dimensions wxhxd,http:///www.cambuy.com.au/98,True,103.0 x 60.4 x 40.4 mm,camera_height,103.0 x 60.4 x 40.4 mm,,
TARGETATTRIBUTE#10,www.henrys.com,dimensions wxhxd,http:///www.henrys.com/64,True,103.0 x 60.4 x 40.4 mm (4.06 x 2.38 x 1.59 in. ),camera_height,103.0 x 60.4 x 40.4 mm (4.06 x 2.38 x 1.59 in. ),,
TARGETATTRIBUTE#10,www.ilgs.net,dimensions w x d x h,http:///www.ilgs.net/104,True,103.8 x 26.0 x 61.0 mm mm,camera_height,103.8 x 26.0 x 61.0 mm mm,,
TARGETATTRIBUTE#11,buy.net,camera type,http:///buy.net/5966,False,point & shoot digital camera,camera_type,,,
TARGETATTRIBUTE#11,cammarkt.com,camera type,http:///cammarkt.com/35,False,slr/professional,camera_type,,,
TARGETATTRIBUTE#11,www.shopbot.com.au,camera type,http:///www.shopbot.com.au/1366,False,slr,camera_type,,,
TARGETATTRIBUTE#11,www.gosale.com,camera type,http:///www.gosale.com/431,False,slr,camera_type,,,
TARGETATTRIBUTE#11,www.pcconnection.com,camera type,http:///www.pcconnection.com/12432,False,mirrorless system,camera_type,,,
TARGETATTRIBUTE#11,www.henrys.com,camera type,http:///www.henrys.com/129,False,advanced,camera_type,,,
TARGETATTRIBUTE#11,www.ilgs.net,camera type,http:///www.ilgs.net/33,False,compact,camera_type,,,
TARGETATTRIBUTE#11,www.buzzillions.com,camera type,http:///www.buzzillions.com/2392,False,point & shoot with zoom lens,camera_type,,,
TARGETATTRIBUTE#11,www.buzzillions.com,camera style,http:///www.buzzillions.com/1914,False,point & shoot with zoom lens,camera_type,,,
TARGETATTRIBUTE#11,www.cambuy.com.au,camera type,http:///www.cambuy.com.au/15,False,compact system camera,camera_type,,,
TARGETATTRIBUTE#12,buy.net,width,http:///buy.net/6408,False,4.38 in,camera_width,,,
TARGETATTRIBUTE#12,cammarkt.com,width,http:///cammarkt.com/51,False,5 in,camera_width,,,
TARGETATTRIBUTE#12,www.pricedekho.com,dimension,http:///www.pricedekho.com/752,False,weight 298 gms,camera_width,,,
TARGETATTRIBUTE#12,www.shopmania.in,width,http:///www.shopmania.in/1167,False,124 mm,camera_width,,,
TARGETATTRIBUTE#12,www.ilgs.net,width,http:///www.ilgs.net/25,False,11.69 cm,camera_width,,,
TARGETATTRIBUTE#12,www.buzzillions.com,width inches,http:///www.buzzillions.com/1804,False,4.35,camera_width,,,
TARGETATTRIBUTE#13,cammarkt.com,color,http:///cammarkt.com/81,False,red,color,,,
TARGETATTRIBUTE#13,www.price-hunt.com,color,http:///www.price-hunt.com/9718,False,silver,color,,,
TARGETATTRIBUTE#13,www.pricedekho.com,color,http:///www.pricedekho.com/1198,False,black,color,,,
TARGETATTRIBUTE#13,www.priceme.co.nz,colour,http:///www.priceme.co.nz/2344,False,"black, blue, green, pink, purple, red, silver",color,,,
TARGETATTRIBUTE#13,www.ebay.com,camera colour,http:///www.ebay.com/45031,False,brown,color,,,
TARGETATTRIBUTE#13,www.flipkart.com,color,http:///www.flipkart.com/2270,False,silver,color,,,
TARGETATTRIBUTE#13,www.pcconnection.com,color,http:///www.pcconnection.com/12432,False,black,color,,,
TARGETATTRIBUTE#13,www.ukdigitalcameras.co.uk,colour,http:///www.ukdigitalcameras.co.uk/237,False,silver,color,,,
TARGETATTRIBUTE#13,www.henrys.com,colour,http:///www.henrys.com/173,False,black,color,,,
TARGETATTRIBUTE#13,www.walmart.com,primary color,http:///www.walmart.com/154,False,black,color,,,
TARGETATTRIBUTE#13,www.wexphotographic.com,colour,http:///www.wexphotographic.com/551,False,black,color,,,
TARGETATTRIBUTE#13,www.ilgs.net,colour of product,http:///www.ilgs.net/142,False,red|red,color,,,
TARGETATTRIBUTE#13,www.buzzillions.com,camera color,http:///www.buzzillions.com/2880,False,silver / gray|silver|black|red,color,,,
TARGETATTRIBUTE#13,www.buzzillions.com,color,http:///www.buzzillions.com/2815,False,black,color,,,
TARGETATTRIBUTE#14,www.price-hunt.com,color filter,http:///www.price-hunt.com/747,False,primary (rgb) color filter,color_filter,,,
TARGETATTRIBUTE#14,www.pricedekho.com,color filter,http:///www.pricedekho.com/820,False,primary (rgb) color filter,color_filter,,,
TARGETATTRIBUTE#14,www.mypriceindia.com,color filter,http:///www.mypriceindia.com/122,False,"yes, primary (rgb) color filter",color_filter,,,
TARGETATTRIBUTE#14,www.cambuy.com.au,colour filter type,http:///www.cambuy.com.au/136,False,primary colour,color_filter,,,
TARGETATTRIBUTE#15,www.camerafarm.com.au,exposure control,http:///www.camerafarm.com.au/716,False,programmed auto exposure with flexible program aperture-priority auto exposure bracketing manual shutter priority auto exposure compensation (-2.0 to +2.0 ev in steps of 1/3 ev),exposure_compensation,,,
TARGETATTRIBUTE#15,www.camerafarm.com.au,exposure compensation,http:///www.camerafarm.com.au/754,False,5 ev in increments of 1/3 or 1/2 ev,exposure_compensation,,,
TARGETATTRIBUTE#15,www.canon-europe.com,exposure compensation,http:///www.canon-europe.com/99,False,=+/- 3 ev in 1/3 stop increments enhanced i-contrast for automatic dynamic range correction,exposure_compensation,,,
TARGETATTRIBUTE#15,www.price-hunt.com,exposure compensation,http:///www.price-hunt.com/9820,False,"1/3 or 1/2 stop increments +/- 5 ev (manual), 1/3 or 1/2 stop increments +/- 2 (aeb), 1/3 stop increments +/- 3 stops increments (+/- stops still photos)",exposure_compensation,,,
TARGETATTRIBUTE#15,www.pricedekho.com,exposure compensation,http:///www.pricedekho.com/1220,False,-/+ ev in increments of 1/3 or 1/2 ev,exposure_compensation,,,
TARGETATTRIBUTE#15,www.ebay.com,compensation,http:///www.ebay.com/55622,False,-2 ev to +2 ev (in 1/3 ev steps),exposure_compensation,,,
TARGETATTRIBUTE#15,www.flipkart.com,exposure compensation,http:///www.flipkart.com/2176,False,"1/3 or 1/2 stop increments +/- 5 ev (manual), 1/3 or 1/2 stop increments +/- 2 (aeb), 1/3 stop increments +/- 3 stops increments (+/- stops still photos)",exposure_compensation,,,
TARGETATTRIBUTE#15,www.shopmania.in,exposure compensation,http:///www.shopmania.in/1478,False,"-/+ 3 ev range, in 1/3 ev steps",exposure_compensation,,,
TARGETATTRIBUTE#15,www.wexphotographic.com,exposure control,http:///www.wexphotographic.com/190,False,Ã¢Â±2.0ev 1/3ev step,exposure_compensation,,,
TARGETATTRIBUTE#15,www.ilgs.net,flash exposure correction,http:///www.ilgs.net/24,False,Â±2ev (1/3 ev step),exposure_compensation,,,
TARGETATTRIBUTE#15,www.ilgs.net,light exposure correction,http:///www.ilgs.net/33,False,Â± 2ev (1/3ev step),exposure_compensation,,,
TARGETATTRIBUTE#10,www.shopbot.com.au,dimensions,http:///www.shopbot.com.au/222,True,106 x 62 x 33 mm,camera_height,106 x 62 x 33 mm,,
TARGETATTRIBUTE#15,www.cambuy.com.au,exposure compensation,http:///www.cambuy.com.au/36,False,"can be adjusted by -5 - +5 ev in increments of 1/3 ev in p, s, a, and m modes",exposure_compensation,,,
TARGETATTRIBUTE#16,www.camerafarm.com.au,exposure modes,http:///www.camerafarm.com.au/822,False,advanced scene modes aperture-priority (a) auto auto (flash off) manual (m) programmed auto with flexible program (p) shutter-priority auto (s) special effects mode,exposure_mode,,,
TARGETATTRIBUTE#16,buy.net,exposure control,http:///buy.net/6511,False,programmed aeshutter priorityaperture priority aemanual,exposure_mode,,,
TARGETATTRIBUTE#16,www.price-hunt.com,exposure modes,http:///www.price-hunt.com/737,False,"iauto, superior auto, programmed ae (p), aperture priority (a), shutter-speed priority (s), manual (m), sweep panorama, scene selection, movie (programmed ae (p) / aperture priority (a) /... read more iauto, superior auto, programmed ae (p), aperture priority (a), shutter-speed priority (s), manual (m), sweep panorama, scene selection, movie (programmed ae (p) / aperture priority (a) / shutter-speed priority (s) / manual (m)) read less",exposure_mode,,,
TARGETATTRIBUTE#16,www.flipkart.com,exposure modes,http:///www.flipkart.com/2201,False,"programmed ae with flexible program, shutter-priority auto, aperture-priority auto, manual, exposure bracketing enabled",exposure_mode,,,
TARGETATTRIBUTE#16,www.shopmania.in,exposure modes,http:///www.shopmania.in/1220,False,aperture priority / auto / custom / manual / movie / program / scene / shutter priority / 3d,exposure_mode,,,
TARGETATTRIBUTE#16,www.henrys.com,exposure modes,http:///www.henrys.com/32,False,programmed ae / aperture priority ae / shutter speed priority ae / manual exposure,exposure_mode,,,
TARGETATTRIBUTE#16,www.wexphotographic.com,exposure modes,http:///www.wexphotographic.com/158,False,29 scene modes,exposure_mode,,,
TARGETATTRIBUTE#16,www.ilgs.net,light exposure modes,http:///www.ilgs.net/24,False,auto,exposure_mode,,,
TARGETATTRIBUTE#16,www.buzzillions.com,exposure modes,http:///www.buzzillions.com/1835,False,shutter priority ae|aperture-priority ae|program auto|manual|scene auto selector,exposure_mode,,,
TARGETATTRIBUTE#16,www.cambuy.com.au,exposure parameters,http:///www.cambuy.com.au/5,False,"exposure program ae, aperture priority ae, shutter priority ae, manual",exposure_mode,,,
TARGETATTRIBUTE#17,www.camerafarm.com.au,card slot,http:///www.camerafarm.com.au/822,False,1 secure digital (sd),external_memory_type,,,
TARGETATTRIBUTE#17,buy.net,memory card support,http:///buy.net/6078,False,secure digital (sd) card|secure digital extended capacity (sdxc)|secure digital high capacity (sdhc) card,external_memory_type,,,
TARGETATTRIBUTE#17,cammarkt.com,memory type,http:///cammarkt.com/324,False,sd card,external_memory_type,,,
TARGETATTRIBUTE#17,www.price-hunt.com,memory card type,http:///www.price-hunt.com/9918,False,sd / sdhc / sdxc,external_memory_type,,,
TARGETATTRIBUTE#17,www.mypriceindia.com,memory card type,http:///www.mypriceindia.com/703,False,sd / sdhc / sdxc / microsd / microsdhc / microsdxc / stick duo / stick pro duo / stick pro duo (high speed) / stick pro hg duo / stick micro / stick xc-hg duo / stick micro (mark 2),external_memory_type,,,
TARGETATTRIBUTE#17,www.eglobalcentral.co.uk,storage type,http:///www.eglobalcentral.co.uk/585,False,sd / sdhc /sdxc,external_memory_type,,,
TARGETATTRIBUTE#17,www.flipkart.com,memory card type,http:///www.flipkart.com/2240,False,sd / sdhc / sdxc,external_memory_type,,,
TARGETATTRIBUTE#17,www.garricks.com.au,memory type,http:///www.garricks.com.au/91,False,sdhc-sdxc,external_memory_type,,,
TARGETATTRIBUTE#17,www.shopmania.in,memory type,http:///www.shopmania.in/1430,False,sd / sdhc / sdxc,external_memory_type,,,
TARGETATTRIBUTE#17,www.pcconnection.com,flash memory form factor,http:///www.pcconnection.com/12356,False,sdxc card|sd card|sdhc card,external_memory_type,,,
TARGETATTRIBUTE#17,www.wexphotographic.com,card format,http:///www.wexphotographic.com/587,False,"55mb internal, sd, sdhc, sdxc, pro duo",external_memory_type,,,
TARGETATTRIBUTE#17,www.ilgs.net,compatible memory cards,http:///www.ilgs.net/24,False,"sd, sdhc, sdxc|sd sdhc sdxc",external_memory_type,,,
TARGETATTRIBUTE#17,www.buzzillions.com,removable memory type,http:///www.buzzillions.com/2315,False,secure digital|sdxc|sdhc,external_memory_type,,,
TARGETATTRIBUTE#17,www.buzzillions.com,storage media type,http:///www.buzzillions.com/2301,False,sd - sdhc,external_memory_type,,,
TARGETATTRIBUTE#17,www.buzzillions.com,memory type,http:///www.buzzillions.com/2078,False,secure digital memory,external_memory_type,,,
TARGETATTRIBUTE#17,www.buzzillions.com,card slot,http:///www.buzzillions.com/1820,False,sdhc|secure digital|sdxc,external_memory_type,,,
TARGETATTRIBUTE#18,www.camerafarm.com.au,file system,http:///www.camerafarm.com.au/819,False,compliant with dcf (design rule for camera file system) 2.0 dpof (digital print order format) exif 2.3 (exchangeable image file format for digital still cameras) pictbridge,file_system,,,
TARGETATTRIBUTE#18,www.ebay.com,file system,http:///www.ebay.com/58718,False,compliant with dcf (design rule for camera file system) 2.0 dpof (digital print order format) exif 2.3 (exchangeable image file format for digital still cameras) pictbridge,file_system,,,
TARGETATTRIBUTE#18,www.cambuy.com.au,file system,http:///www.cambuy.com.au/111,False,"dcf 2.0, dpof, exif 2.3, pictbridge",file_system,,,
TARGETATTRIBUTE#10,www.pricedekho.com,dimensions,http:///www.pricedekho.com/1193,True,125 x 96 x 76.5 mm,camera_height,125 x 96 x 76.5 mm,,
TARGETATTRIBUTE#10,www.pcconnection.com,physical dimensions,http:///www.pcconnection.com/12399,True,"2.3""h x 3.9""w x 1.1""d",camera_height,"2.3""h x 3.9""w x 1.1""d",,
TARGETATTRIBUTE#10,www.gosale.com,dimensions,http:///www.gosale.com/953,True,3.8 x 1.8 x 0.9 in,camera_height,3.8 x 1.8 x 0.9 in,,
TARGETATTRIBUTE#12,www.price-hunt.com,dimensions,http:///www.price-hunt.com/929,True,") x 105.5 (d) mm, 122.5 (w) x 87.3 (h",camera_width,") x 105.5 (d) mm, 122.5 (w) x 87.3 (h",,
TARGETATTRIBUTE#12,www.walmart.com,product in inches l x w x h,http:///www.walmart.com/744,True,0.7 x 3.1 x 2.1,camera_width,0.7 x 3.1 x 2.1,,
TARGETATTRIBUTE#12,www.wexphotographic.com,size,http:///www.wexphotographic.com/207,True,100 x 58.5 x 33.3 mm,camera_width,100 x 58.5 x 33.3 mm,,
TARGETATTRIBUTE#12,www.eglobalcentral.co.uk,dimensions w x h x d,http:///www.eglobalcentral.co.uk/264,True,100 x 59 x 33 mm (3.94 x 2.32 x 1.3â³),camera_width,100 x 59 x 33 mm (3.94 x 2.32 x 1.3â³),,
TARGETATTRIBUTE#12,www.canon-europe.com,dimensions wxhxd,http:///www.canon-europe.com/92,True,100.2 x 59.0 x 29.0 mm,camera_width,100.2 x 59.0 x 29.0 mm,,
TARGETATTRIBUTE#12,www.cambuy.com.au,dimensions w x h x d,http:///www.cambuy.com.au/22,True,100.2 x 59.0 x 29.0mm,camera_width,100.2 x 59.0 x 29.0mm,,
TARGETATTRIBUTE#12,www.mypriceindia.com,dimensions,http:///www.mypriceindia.com/163,True,100.3 (w) x 55.9 (h) x 23.9 (d) mm,camera_width,100.3 (w) x 55.9 (h) x 23.9 (d) mm,,
TARGETATTRIBUTE#12,www.cambuy.com.au,dimensions wxhxd,http:///www.cambuy.com.au/98,True,103.0 x 60.4 x 40.4 mm,camera_width,103.0 x 60.4 x 40.4 mm,,
TARGETATTRIBUTE#12,www.henrys.com,dimensions wxhxd,http:///www.henrys.com/64,True,103.0 x 60.4 x 40.4 mm (4.06 x 2.38 x 1.59 in. ),camera_width,103.0 x 60.4 x 40.4 mm (4.06 x 2.38 x 1.59 in. ),,
TARGETATTRIBUTE#12,www.ilgs.net,dimensions w x d x h,http:///www.ilgs.net/104,True,103.8 x 26.0 x 61.0 mm mm,camera_width,103.8 x 26.0 x 61.0 mm mm,,
TARGETATTRIBUTE#12,www.shopbot.com.au,dimensions,http:///www.shopbot.com.au/222,True,106 x 62 x 33 mm,camera_width,106 x 62 x 33 mm,,
TARGETATTRIBUTE#19,www.priceme.co.nz,max focal length,http:///www.priceme.co.nz/30,False,450mm,focal_length_max,,,
TARGETATTRIBUTE#12,www.pricedekho.com,dimensions,http:///www.pricedekho.com/1193,True,125 x 96 x 76.5 mm,camera_width,125 x 96 x 76.5 mm,,
TARGETATTRIBUTE#12,www.pcconnection.com,physical dimensions,http:///www.pcconnection.com/12399,True,"2.3""h x 3.9""w x 1.1""d",camera_width,"2.3""h x 3.9""w x 1.1""d",,
TARGETATTRIBUTE#12,www.gosale.com,dimensions,http:///www.gosale.com/953,True,3.8 x 1.8 x 0.9 in,camera_width,3.8 x 1.8 x 0.9 in,,
TARGETATTRIBUTE#15,www.ilgs.net,light exposure control,http:///www.ilgs.net/142,True,"Â± 2.0ev, 1/3ev step",exposure_compensation,"ev, 1/3ev step",,
TARGETATTRIBUTE#15,www.cambuy.com.au,exposure control,http:///www.cambuy.com.au/128,True,programmed auto exposure and exposure compensation (-2.0 - +2.0 ev in steps of 1 ev),exposure_compensation,ev in step,,
TARGETATTRIBUTE#16,www.ilgs.net,light exposure control,http:///www.ilgs.net/98,True,program ae,exposure_mode,,,
TARGETATTRIBUTE#16,www.cambuy.com.au,exposure control,http:///www.cambuy.com.au/128,True,programmed auto exposure and exposure compensation (-2.0 - +2.0 ev in steps of 1 ev),exposure_mode,,,
TARGETATTRIBUTE#19,www.price-hunt.com,focal length,http:///www.price-hunt.com/747,True,") mm (35 mm equivalent to 28 (w) mm - 112 (t, 15.1 (w) - 60.4 (t, ) mm)",focal_length_max,,,
TARGETATTRIBUTE#19,www.shopmania.in,focal length,http:///www.shopmania.in/1284,True,10 - 20 mm / 16 - 85 mm / 17 - 50 mm / 17 - 70 mm / 18 - 50 mm / 18 - 55 mm / 24 - 60 mm / 24 - 70 mm / 24 - 85 mm / 18 - 105 mm / 18 - 125 mm / 18 - 200 mm / 18 - 250 mm / 18 - 270 mm / 18 - 300 mm / 24 - 120 mm / 55 - 200 mm / 70 - 300 mm,focal_length_max,10 - 20 mm,,-
TARGETATTRIBUTE#19,buy.net,focal length,http:///buy.net/5381,True,10 mm to 30 mm (lens 1),focal_length_max,10 mm to 30 mm,mm ,to
TARGETATTRIBUTE#19,www.ilgs.net,focal length range ff,http:///www.ilgs.net/33,True,10.4 - 37.1 mm,focal_length_max,10.4 - 37.1 mm,,-
TARGETATTRIBUTE#19,www.pricedekho.com,focal length,http:///www.pricedekho.com/820,True,12 - 50 mm,focal_length_max,12 - 50 mm,,-
TARGETATTRIBUTE#19,www.mypriceindia.com,focal length,http:///www.mypriceindia.com/756,True,12 - 50 mm (35 mm equivalent to 24 - 100 mm),focal_length_max,12 - 50 mm,,-
TARGETATTRIBUTE#19,www.cambuy.com.au,focal length,http:///www.cambuy.com.au/29,True,12.5 â 62.5 mm (35 mm equivalent: 24 â 120 mm),focal_length_max,,,
TARGETATTRIBUTE#19,www.canon-europe.com,focal length,http:///www.canon-europe.com/10,True,12.5 â 62.5 mm (35 mm equivalent: 24 â 120 mm),focal_length_max,,,
TARGETATTRIBUTE#19,cammarkt.com,focal length,http:///cammarkt.com/266,True,17 - 85 mm,focal_length_max,17 - 85 mm,,-
